fecha_hora,nodo_id,fuente,profundidad_fondo_m,calado_m,profundidad_libre_m,profundidad_libre_sin_compensar_m,tension_cabo_kg,nivel_lago_cm,temperatura_agua_c,mecanismo_activo,estado_alerta,dias_retraso_validacion
2026-06-25 18:00:00,nodo_01,sensor,7.14,4.973,2.167,2.167,17.53,-29.01,12.66,False,normal,
2026-06-25 18:00:00,nodo_02,sensor,5.655,4.534,1.121,0.597,25.24,-29.01,12.66,True,alerta,
2026-06-26 00:00:00,nodo_01,sensor,7.116,4.993,2.123,2.123,19.51,-28.74,12.48,False,normal,
2026-06-26 00:00:00,nodo_02,sensor,5.623,4.528,1.095,0.683,25.0,-28.74,12.48,True,alerta,
2026-06-26 06:00:00,nodo_01,sensor,7.075,5.026,2.049,2.049,20.95,-28.96,13.14,False,normal,
2026-06-26 06:00:00,nodo_02,sensor,5.554,4.414,1.14,0.533,26.7,-28.96,13.14,True,alerta,
2026-06-26 12:00:00,nodo_01,sensor,7.12,5.008,2.112,2.112,17.47,-28.98,12.56,False,normal,
2026-06-26 12:00:00,nodo_02,sensor,5.616,4.506,1.11,0.634,24.32,-28.98,12.56,True,alerta,
2026-06-26 18:00:00,nodo_01,sensor,7.08,5.017,2.063,2.063,22.19,-28.59,12.96,False,normal,
2026-06-26 18:00:00,nodo_02,sensor,5.569,4.439,1.13,0.565,25.56,-28.59,12.96,True,alerta,
2026-06-27 00:00:00,nodo_01,sensor,7.137,5.075,2.062,2.062,19.63,-29.62,12.69,False,normal,
2026-06-27 00:00:00,nodo_02,sensor,5.679,4.614,1.065,0.782,25.91,-29.62,12.69,True,alerta,
2026-06-27 06:00:00,nodo_01,sensor,7.087,5.025,2.062,2.062,19.81,-29.74,12.6,False,normal,
2026-06-27 06:00:00,nodo_02,sensor,5.578,4.463,1.115,0.616,28.27,-29.74,12.6,True,alerta,
2026-06-27 12:00:00,nodo_01,sensor,7.123,4.99,2.133,2.133,20.01,-29.36,12.06,False,normal,
2026-06-27 12:00:00,nodo_02,sensor,5.631,4.503,1.128,0.572,24.09,-29.36,12.06,True,alerta,
2026-06-27 18:00:00,nodo_01,sensor,7.122,4.988,2.134,2.134,20.04,-29.57,12.41,False,normal,
2026-06-27 18:00:00,nodo_02,sensor,5.596,4.476,1.12,0.601,27.93,-29.57,12.41,True,alerta,
2026-06-28 00:00:00,nodo_01,sensor,7.107,4.92,2.187,2.187,18.86,-29.05,12.67,False,normal,
2026-06-28 00:00:00,nodo_02,sensor,5.606,4.499,1.107,0.642,24.46,-29.05,12.67,True,alerta,
2026-06-28 06:00:00,nodo_01,sensor,7.11,4.966,2.144,2.144,21.77,-29.34,12.57,False,normal,
2026-06-28 06:00:00,nodo_02,sensor,5.6,4.488,1.112,0.626,23.0,-29.34,12.57,True,alerta,
2026-06-28 12:00:00,nodo_01,sensor,7.152,5.092,2.06,2.06,18.15,-29.84,12.39,False,normal,
2026-06-28 12:00:00,nodo_02,sensor,5.568,4.443,1.125,0.582,24.15,-29.84,12.39,True,alerta,
2026-06-28 18:00:00,nodo_01,sensor,7.11,5.051,2.059,2.059,18.4,-29.86,12.46,False,normal,
2026-06-28 18:00:00,nodo_02,sensor,5.631,4.531,1.1,0.667,28.6,-29.86,12.46,True,alerta,
2026-06-29 00:00:00,nodo_01,sensor,7.075,4.942,2.133,2.133,21.31,-29.59,12.51,False,normal,
2026-06-29 00:00:00,nodo_02,sensor,5.603,4.47,1.133,0.557,28.68,-29.59,12.51,True,alerta,
2026-06-29 06:00:00,nodo_01,sensor,7.103,5.057,2.046,2.046,18.59,-30.28,12.18,False,normal,
2026-06-29 06:00:00,nodo_02,sensor,5.598,4.457,1.141,0.529,22.93,-30.28,12.18,True,alerta,
2026-06-29 12:00:00,nodo_01,sensor,7.103,5.035,2.068,2.068,20.33,-30.12,12.38,False,normal,
2026-06-29 12:00:00,nodo_02,sensor,5.568,4.446,1.122,0.593,27.51,-30.12,12.38,True,alerta,
2026-06-29 18:00:00,nodo_01,sensor,7.106,5.04,2.066,2.066,19.41,-30.18,12.8,False,normal,
2026-06-29 18:00:00,nodo_02,sensor,5.575,4.436,1.139,0.537,27.07,-30.18,12.8,True,alerta,
2026-06-30 00:00:00,,boletin_oficial,,,,,,-29.68,12.45,,,2
2026-06-30 00:00:00,nodo_01,sensor,7.089,5.081,2.008,2.008,20.84,-30.58,12.36,False,normal,
2026-06-30 00:00:00,nodo_02,sensor,5.554,4.422,1.132,0.559,25.01,-30.58,12.36,True,alerta,
2026-06-30 06:00:00,nodo_01,sensor,7.084,4.982,2.102,2.102,19.39,-30.73,12.5,False,normal,
2026-06-30 06:00:00,nodo_02,sensor,5.637,4.534,1.103,0.655,25.45,-30.73,12.5,True,alerta,
2026-06-30 12:00:00,nodo_01,sensor,7.097,5.003,2.094,2.094,20.12,-30.54,12.38,False,normal,
2026-06-30 12:00:00,nodo_02,sensor,5.569,4.443,1.126,0.579,26.52,-30.54,12.38,True,alerta,
2026-06-30 18:00:00,nodo_01,sensor,7.098,5.021,2.077,2.077,20.84,-30.66,12.58,False,normal,
2026-06-30 18:00:00,nodo_02,sensor,5.588,4.478,1.11,0.634,23.55,-30.66,12.58,True,alerta,
2026-07-01 00:00:00,nodo_01,sensor,7.115,5.041,2.074,2.074,19.76,-30.45,12.75,False,normal,
2026-07-01 00:00:00,nodo_02,sensor,5.577,4.465,1.112,0.626,23.74,-30.45,12.75,True,alerta,
2026-07-01 06:00:00,nodo_01,sensor,7.127,4.991,2.136,2.136,18.99,-30.48,12.37,False,normal,
2026-07-01 06:00:00,nodo_02,sensor,5.562,4.439,1.123,0.591,27.5,-30.48,12.37,True,alerta,
2026-07-01 12:00:00,nodo_01,sensor,7.063,5.037,2.026,2.026,19.78,-31.15,13.16,False,normal,
2026-07-01 12:00:00,nodo_02,sensor,5.579,4.472,1.107,0.643,25.23,-31.15,13.16,True,alerta,
2026-07-01 18:00:00,nodo_01,sensor,7.091,4.968,2.123,2.123,22.53,-31.25,12.02,False,normal,
2026-07-01 18:00:00,nodo_02,sensor,5.618,4.478,1.14,0.533,24.35,-31.25,12.02,True,alerta,
2026-07-02 00:00:00,nodo_01,sensor,7.081,5.005,2.076,2.076,20.23,-31.02,11.72,False,normal,
2026-07-02 00:00:00,nodo_02,sensor,5.589,4.465,1.124,0.586,21.31,-31.02,11.72,True,alerta,
2026-07-02 06:00:00,nodo_01,sensor,7.129,5.018,2.111,2.111,19.8,-31.07,12.65,False,normal,
2026-07-02 06:00:00,nodo_02,sensor,5.622,4.544,1.078,0.74,24.6,-31.07,12.65,True,alerta,
2026-07-02 12:00:00,nodo_01,sensor,7.02,5.066,1.954,1.954,19.63,-31.42,12.5,False,normal,
2026-07-02 12:00:00,nodo_02,sensor,5.595,4.47,1.125,0.584,27.27,-31.42,12.5,True,alerta,
2026-07-02 18:00:00,nodo_01,sensor,7.117,4.995,2.122,2.122,18.57,-31.78,12.54,False,normal,
2026-07-02 18:00:00,nodo_02,sensor,5.564,4.439,1.125,0.584,24.29,-31.78,12.54,True,alerta,
2026-07-03 00:00:00,nodo_01,sensor,7.068,4.976,2.092,2.092,20.69,-31.44,12.95,False,normal,
2026-07-03 00:00:00,nodo_02,sensor,5.58,4.474,1.106,0.646,25.28,-31.44,12.95,True,alerta,
2026-07-03 06:00:00,nodo_01,sensor,7.056,5.049,2.007,2.007,19.85,-31.51,12.79,False,normal,
2026-07-03 06:00:00,nodo_02,sensor,5.552,4.437,1.115,0.617,28.28,-31.51,12.79,True,alerta,
2026-07-03 12:00:00,nodo_01,sensor,7.033,5.132,1.901,1.901,21.34,-31.61,12.78,False,normal,
2026-07-03 12:00:00,nodo_02,sensor,5.576,4.453,1.123,0.591,26.48,-31.61,12.78,True,alerta,
2026-07-03 18:00:00,nodo_01,sensor,7.085,5.028,2.057,2.057,17.39,-31.49,12.55,False,normal,
2026-07-03 18:00:00,nodo_02,sensor,5.574,4.471,1.103,0.656,26.28,-31.49,12.55,True,alerta,
2026-07-04 00:00:00,nodo_01,sensor,7.057,5.007,2.05,2.05,19.69,-31.92,12.02,False,normal,
2026-07-04 00:00:00,nodo_02,sensor,5.546,4.435,1.111,0.631,25.49,-31.92,12.02,True,alerta,
2026-07-04 06:00:00,nodo_01,sensor,7.075,5.022,2.053,2.053,21.27,-31.98,12.41,False,normal,
2026-07-04 06:00:00,nodo_02,sensor,5.585,4.465,1.12,0.601,25.41,-31.98,12.41,True,alerta,
2026-07-04 12:00:00,nodo_01,sensor,7.113,5.045,2.068,2.068,22.98,-32.01,11.99,False,normal,
2026-07-04 12:00:00,nodo_02,sensor,5.648,4.56,1.088,0.707,24.87,-32.01,11.99,True,alerta,
2026-07-04 18:00:00,nodo_01,sensor,7.094,4.924,2.17,2.17,20.23,-31.38,12.47,False,normal,
2026-07-04 18:00:00,nodo_02,sensor,5.644,4.518,1.126,0.58,24.46,-31.38,12.47,True,alerta,
2026-07-05 00:00:00,nodo_01,sensor,7.052,4.904,2.148,2.148,19.87,-32.2,12.14,False,normal,
2026-07-05 00:00:00,nodo_02,sensor,5.623,4.505,1.118,0.605,27.42,-32.2,12.14,True,alerta,
2026-07-05 06:00:00,nodo_01,sensor,7.058,4.964,2.094,2.094,17.42,-31.92,12.31,False,normal,
2026-07-05 06:00:00,nodo_02,sensor,5.582,4.5,1.082,0.727,26.26,-31.92,12.31,True,alerta,
2026-07-05 12:00:00,nodo_01,sensor,7.109,5.01,2.099,2.099,22.45,-32.26,12.62,False,normal,
2026-07-05 12:00:00,nodo_02,sensor,5.596,4.486,1.11,0.634,25.02,-32.26,12.62,True,alerta,
2026-07-05 18:00:00,nodo_01,sensor,7.059,5.027,2.032,2.032,18.87,-32.93,12.21,False,normal,
2026-07-05 18:00:00,nodo_02,sensor,5.533,4.421,1.112,0.627,24.48,-32.93,12.21,True,alerta,
2026-07-06 00:00:00,nodo_01,sensor,7.109,4.955,2.154,2.154,17.64,-31.96,12.55,False,normal,
2026-07-06 00:00:00,nodo_02,sensor,5.544,4.409,1.135,0.549,22.38,-31.96,12.55,True,alerta,
2026-07-06 06:00:00,nodo_01,sensor,7.032,4.894,2.138,2.138,20.43,-32.79,12.29,False,normal,
2026-07-06 06:00:00,nodo_02,sensor,5.573,4.433,1.14,0.534,23.71,-32.79,12.29,True,alerta,
2026-07-06 12:00:00,nodo_01,sensor,7.083,4.97,2.113,2.113,20.22,-32.44,12.93,False,normal,
2026-07-06 12:00:00,nodo_02,sensor,5.556,4.435,1.121,0.597,26.4,-32.44,12.93,True,alerta,
2026-07-06 18:00:00,nodo_01,sensor,7.059,4.983,2.076,2.076,19.15,-32.75,12.83,False,normal,
2026-07-06 18:00:00,nodo_02,sensor,5.539,4.388,1.151,0.498,28.65,-32.75,12.83,True,alerta,
2026-07-07 00:00:00,nodo_01,sensor,7.049,4.966,2.083,2.083,22.47,-32.9,12.25,False,normal,
2026-07-07 00:00:00,nodo_02,sensor,5.549,4.422,1.127,0.578,23.51,-32.9,12.25,True,alerta,
2026-07-07 06:00:00,nodo_01,sensor,7.038,4.955,2.083,2.083,22.3,-32.81,12.44,False,normal,
2026-07-07 06:00:00,nodo_02,sensor,5.573,4.443,1.13,0.568,25.53,-32.81,12.44,True,alerta,
2026-07-07 12:00:00,nodo_01,sensor,7.062,4.992,2.07,2.07,17.42,-32.63,12.15,False,normal,
2026-07-07 12:00:00,nodo_02,sensor,5.546,4.394,1.152,0.494,26.52,-32.63,12.15,True,alerta,
2026-07-07 18:00:00,nodo_01,sensor,7.058,4.911,2.147,2.147,21.4,-32.83,12.28,False,normal,
2026-07-07 18:00:00,nodo_02,sensor,5.605,4.47,1.135,0.551,27.78,-32.83,12.28,True,alerta,
2026-07-08 00:00:00,,boletin_oficial,,,,,,-32.1,12.74,,,3
2026-07-08 00:00:00,nodo_01,sensor,7.064,4.912,2.152,2.152,21.29,-33.04,12.92,False,normal,
2026-07-08 00:00:00,nodo_02,sensor,5.515,4.367,1.148,0.506,26.81,-33.04,12.92,True,alerta,
2026-07-08 06:00:00,nodo_01,sensor,7.009,4.996,2.013,2.013,20.03,-33.16,13.13,False,normal,
2026-07-08 06:00:00,nodo_02,sensor,5.528,4.404,1.124,0.586,24.11,-33.16,13.13,True,alerta,
2026-07-08 12:00:00,nodo_01,sensor,7.046,5.016,2.03,2.03,20.97,-33.6,12.42,False,normal,
2026-07-08 12:00:00,nodo_02,sensor,5.581,4.461,1.12,0.602,25.8,-33.6,12.42,True,alerta,
2026-07-08 18:00:00,nodo_01,sensor,7.124,5.049,2.075,2.075,22.58,-33.15,12.58,False,normal,
2026-07-08 18:00:00,nodo_02,sensor,5.494,4.341,1.153,0.489,24.89,-33.15,12.58,True,alerta,
2026-07-09 00:00:00,nodo_01,sensor,7.077,4.91,2.167,2.167,20.61,-33.53,12.2,False,normal,
2026-07-09 00:00:00,nodo_02,sensor,5.542,4.412,1.13,0.567,26.03,-33.53,12.2,True,alerta,
2026-07-09 06:00:00,nodo_01,sensor,7.035,4.996,2.039,2.039,21.33,-33.57,12.76,False,normal,
2026-07-09 06:00:00,nodo_02,sensor,5.575,4.441,1.134,0.554,27.04,-33.57,12.76,True,alerta,
2026-07-09 12:00:00,nodo_01,sensor,7.079,4.993,2.086,2.086,21.68,-33.78,12.26,False,normal,
2026-07-09 12:00:00,nodo_02,sensor,5.573,4.454,1.119,0.604,25.88,-33.78,12.26,True,alerta,
2026-07-09 18:00:00,nodo_01,sensor,7.018,5.061,1.957,1.957,20.48,-33.99,12.73,False,normal,
2026-07-09 18:00:00,nodo_02,sensor,5.555,4.41,1.145,0.517,26.14,-33.99,12.73,True,alerta,
2026-07-10 00:00:00,nodo_01,sensor,7.075,4.956,2.119,2.119,19.19,-33.52,12.83,False,normal,
2026-07-10 00:00:00,nodo_02,sensor,5.563,4.416,1.147,0.509,24.69,-33.52,12.83,True,alerta,
2026-07-10 06:00:00,nodo_01,sensor,7.057,4.968,2.089,2.089,21.16,-34.03,12.99,False,normal,
2026-07-10 06:00:00,nodo_02,sensor,5.558,4.446,1.112,0.627,26.94,-34.03,12.99,True,alerta,
2026-07-10 12:00:00,nodo_01,sensor,7.056,5.012,2.044,2.044,16.71,-34.21,12.45,False,normal,
2026-07-10 12:00:00,nodo_02,sensor,5.548,4.396,1.152,0.492,27.27,-34.21,12.45,True,alerta,
2026-07-10 18:00:00,nodo_01,sensor,7.034,4.981,2.053,2.053,19.52,-34.36,12.71,False,normal,
2026-07-10 18:00:00,nodo_02,sensor,5.56,4.413,1.147,0.51,25.77,-34.36,12.71,True,alerta,
2026-07-11 00:00:00,nodo_01,sensor,7.034,4.996,2.038,2.038,21.49,-34.23,12.72,False,normal,
2026-07-11 00:00:00,nodo_02,sensor,5.574,4.453,1.121,0.597,23.11,-34.23,12.72,True,alerta,
2026-07-11 06:00:00,nodo_01,sensor,7.052,5.059,1.993,1.993,20.9,-34.21,11.96,False,normal,
2026-07-11 06:00:00,nodo_02,sensor,5.497,4.343,1.154,0.487,24.9,-34.21,11.96,True,alerta,
2026-07-11 12:00:00,nodo_01,sensor,7.038,4.976,2.062,2.062,20.19,-34.69,12.53,False,normal,
2026-07-11 12:00:00,nodo_02,sensor,5.534,4.393,1.141,0.529,24.49,-34.69,12.53,True,alerta,
2026-07-11 18:00:00,nodo_01,sensor,7.087,4.915,2.172,2.172,21.12,-34.6,12.73,False,normal,
2026-07-11 18:00:00,nodo_02,sensor,5.596,4.451,1.145,0.518,26.16,-34.6,12.73,True,alerta,
2026-07-12 00:00:00,nodo_01,sensor,7.026,4.983,2.043,2.043,20.57,-34.81,12.61,False,normal,
2026-07-12 00:00:00,nodo_02,sensor,5.528,4.404,1.124,0.585,26.07,-34.81,12.61,True,alerta,
2026-07-12 06:00:00,nodo_01,sensor,7.08,5.049,2.031,2.031,20.96,-34.17,12.8,False,normal,
2026-07-12 06:00:00,nodo_02,sensor,5.572,4.43,1.142,0.527,23.32,-34.17,12.8,True,alerta,
2026-07-12 12:00:00,nodo_01,sensor,7.056,4.977,2.079,2.079,20.78,-34.68,12.4,False,normal,
2026-07-12 12:00:00,nodo_02,sensor,5.529,4.396,1.133,0.556,24.39,-34.68,12.4,True,alerta,
2026-07-12 18:00:00,nodo_01,sensor,7.04,4.981,2.059,2.059,20.01,-34.6,12.42,False,normal,
2026-07-12 18:00:00,nodo_02,sensor,5.603,4.502,1.101,0.665,26.39,-34.6,12.42,True,alerta,
2026-07-13 00:00:00,nodo_01,sensor,7.096,5.027,2.069,2.069,19.24,-34.78,12.15,False,normal,
2026-07-13 00:00:00,nodo_02,sensor,5.496,4.341,1.155,0.485,25.31,-34.78,12.15,True,alerta,
2026-07-13 06:00:00,nodo_01,sensor,7.074,4.902,2.172,2.172,20.47,-35.25,12.1,False,normal,
2026-07-13 06:00:00,nodo_02,sensor,5.542,4.397,1.145,0.517,24.93,-35.25,12.1,True,alerta,
2026-07-13 12:00:00,nodo_01,sensor,7.049,5.024,2.025,2.025,20.23,-35.0,12.2,False,normal,
2026-07-13 12:00:00,nodo_02,sensor,5.561,4.443,1.118,0.607,24.49,-35.0,12.2,True,alerta,
2026-07-13 18:00:00,nodo_01,sensor,7.088,4.982,2.106,2.106,18.28,-35.31,12.34,False,normal,
2026-07-13 18:00:00,nodo_02,sensor,5.563,4.412,1.151,0.496,23.48,-35.31,12.34,True,alerta,
2026-07-14 00:00:00,,boletin_oficial,,,,,,-33.87,12.45,,,2
2026-07-14 00:00:00,nodo_01,sensor,7.083,5.073,2.01,2.01,21.46,-34.76,12.54,False,normal,
2026-07-14 00:00:00,nodo_02,sensor,5.549,4.395,1.154,0.488,25.76,-34.76,12.54,True,alerta,
2026-07-14 06:00:00,nodo_01,sensor,7.017,5.04,1.977,1.977,19.73,-35.06,12.77,False,normal,
2026-07-14 06:00:00,nodo_02,sensor,5.554,4.418,1.136,0.548,25.51,-35.06,12.77,True,alerta,
2026-07-14 12:00:00,nodo_01,sensor,6.998,4.903,2.095,2.095,21.6,-35.04,12.0,False,normal,
2026-07-14 12:00:00,nodo_02,sensor,5.526,4.382,1.144,0.519,25.2,-35.04,12.0,True,alerta,
2026-07-14 18:00:00,nodo_01,sensor,7.039,4.988,2.051,2.051,20.35,-35.73,12.67,False,normal,
2026-07-14 18:00:00,nodo_02,sensor,5.564,4.448,1.116,0.612,26.68,-35.73,12.67,True,alerta,
2026-07-15 00:00:00,nodo_01,sensor,7.056,4.985,2.071,2.071,21.05,-35.24,11.98,False,normal,
2026-07-15 00:00:00,nodo_02,sensor,5.511,4.34,1.171,0.43,22.96,-35.24,11.98,True,alerta,
2026-07-15 06:00:00,nodo_01,sensor,7.022,4.958,2.064,2.064,20.33,-35.75,12.54,False,normal,
2026-07-15 06:00:00,nodo_02,sensor,5.545,4.408,1.137,0.545,26.66,-35.75,12.54,True,alerta,
2026-07-15 12:00:00,nodo_01,sensor,7.026,4.958,2.068,2.068,19.57,-35.87,12.51,False,normal,
2026-07-15 12:00:00,nodo_02,sensor,5.526,4.391,1.135,0.548,27.12,-35.87,12.51,True,alerta,
2026-07-15 18:00:00,nodo_01,sensor,7.042,5.005,2.037,2.037,18.22,-35.93,12.21,False,normal,
2026-07-15 18:00:00,nodo_02,sensor,5.532,4.397,1.135,0.549,25.12,-35.93,12.21,True,alerta,
2026-07-16 00:00:00,nodo_01,sensor,7.079,4.999,2.08,2.08,22.66,-35.77,12.45,False,normal,
2026-07-16 00:00:00,nodo_02,sensor,5.528,4.398,1.13,0.566,26.2,-35.77,12.45,True,alerta,
2026-07-16 06:00:00,nodo_01,sensor,7.037,4.969,2.068,2.068,20.21,-35.7,11.99,False,normal,
2026-07-16 06:00:00,nodo_02,sensor,5.543,4.386,1.157,0.476,25.21,-35.7,11.99,True,alerta,
2026-07-16 12:00:00,nodo_01,sensor,7.07,5.011,2.059,2.059,22.59,-35.78,12.31,False,normal,
2026-07-16 12:00:00,nodo_02,sensor,5.498,4.365,1.133,0.556,28.12,-35.78,12.31,True,alerta,
2026-07-16 18:00:00,nodo_01,sensor,7.01,5.057,1.953,1.953,18.12,-36.4,12.21,False,normal,
2026-07-16 18:00:00,nodo_02,sensor,5.537,4.402,1.135,0.55,26.93,-36.4,12.21,True,alerta,
2026-07-17 00:00:00,nodo_01,sensor,7.0,5.114,1.886,1.886,19.64,-36.44,12.53,False,normal,
2026-07-17 00:00:00,nodo_02,sensor,5.536,4.372,1.164,0.453,24.49,-36.44,12.53,True,alerta,
2026-07-17 06:00:00,nodo_01,sensor,7.06,4.971,2.089,2.089,17.97,-35.97,12.28,False,normal,
2026-07-17 06:00:00,nodo_02,sensor,5.553,4.409,1.144,0.521,23.4,-35.97,12.28,True,alerta,
2026-07-17 12:00:00,nodo_01,sensor,7.053,4.98,2.073,2.073,19.1,-36.55,12.76,False,normal,
2026-07-17 12:00:00,nodo_02,sensor,5.593,4.493,1.1,0.665,25.29,-36.55,12.76,True,alerta,
2026-07-17 18:00:00,nodo_01,sensor,7.03,5.009,2.021,2.021,24.15,-36.93,12.8,False,normal,
2026-07-17 18:00:00,nodo_02,sensor,5.513,4.341,1.172,0.426,24.79,-36.93,12.8,True,alerta,
2026-07-18 00:00:00,nodo_01,sensor,7.028,4.931,2.097,2.097,20.42,-36.71,13.19,False,normal,
2026-07-18 00:00:00,nodo_02,sensor,5.528,4.381,1.147,0.51,25.17,-36.71,13.19,True,alerta,
2026-07-18 06:00:00,nodo_01,sensor,7.006,5.006,2.0,2.0,18.8,-36.18,12.57,False,normal,
2026-07-18 06:00:00,nodo_02,sensor,5.531,4.404,1.127,0.577,28.54,-36.18,12.57,True,alerta,
2026-07-18 12:00:00,nodo_01,sensor,7.02,4.942,2.078,2.078,20.3,-37.0,12.61,False,normal,
2026-07-18 12:00:00,nodo_02,sensor,5.542,4.396,1.146,0.514,21.44,-37.0,12.61,True,alerta,
2026-07-18 18:00:00,nodo_01,sensor,7.0,5.01,1.99,1.99,18.11,-37.22,12.69,False,normal,
2026-07-18 18:00:00,nodo_02,sensor,5.55,4.401,1.149,0.503,26.47,-37.22,12.69,True,alerta,
2026-07-19 00:00:00,nodo_01,sensor,6.997,4.961,2.036,2.036,21.35,-36.74,12.87,False,normal,
2026-07-19 00:00:00,nodo_02,sensor,5.567,4.447,1.12,0.601,24.26,-36.74,12.87,True,alerta,
2026-07-19 06:00:00,nodo_01,sensor,6.989,4.938,2.051,2.051,19.56,-37.25,11.92,False,normal,
2026-07-19 06:00:00,nodo_02,sensor,5.536,4.39,1.146,0.514,24.61,-37.25,11.92,True,alerta,
2026-07-19 12:00:00,nodo_01,sensor,6.982,5.048,1.934,1.934,21.93,-37.3,12.44,False,normal,
2026-07-19 12:00:00,nodo_02,sensor,5.508,4.366,1.142,0.528,27.24,-37.3,12.44,True,alerta,
2026-07-19 18:00:00,nodo_01,sensor,7.024,5.078,1.946,1.946,20.74,-37.29,12.58,False,normal,
2026-07-19 18:00:00,nodo_02,sensor,5.544,4.399,1.145,0.516,24.54,-37.29,12.58,True,alerta,
2026-07-20 00:00:00,nodo_01,sensor,7.029,4.941,2.088,2.088,22.81,-37.47,12.63,False,normal,
2026-07-20 00:00:00,nodo_02,sensor,5.555,4.421,1.134,0.553,24.96,-37.47,12.63,True,alerta,
2026-07-20 06:00:00,nodo_01,sensor,6.965,5.106,1.859,1.859,18.82,-37.39,12.56,False,normal,
2026-07-20 06:00:00,nodo_02,sensor,5.526,4.383,1.143,0.524,28.37,-37.39,12.56,True,alerta,
2026-07-20 12:00:00,nodo_01,sensor,7.037,4.952,2.085,2.085,20.2,-37.55,12.88,False,normal,
2026-07-20 12:00:00,nodo_02,sensor,5.521,4.394,1.127,0.575,25.91,-37.55,12.88,True,alerta,
2026-07-20 18:00:00,nodo_01,sensor,7.03,4.967,2.063,2.063,21.15,-37.61,12.57,False,normal,
2026-07-20 18:00:00,nodo_02,sensor,5.505,4.403,1.102,0.66,25.57,-37.61,12.57,True,alerta,
2026-07-21 00:00:00,,boletin_oficial,,,,,,-37.39,12.32,,,2
2026-07-21 00:00:00,nodo_01,sensor,7.082,5.101,1.981,1.981,19.75,-37.84,12.51,False,normal,
2026-07-21 00:00:00,nodo_02,sensor,5.497,4.337,1.16,0.468,24.82,-37.84,12.51,True,alerta,
2026-07-21 06:00:00,nodo_01,sensor,7.031,4.959,2.072,2.072,21.78,-37.69,12.2,False,normal,
2026-07-21 06:00:00,nodo_02,sensor,5.505,4.347,1.158,0.472,23.48,-37.69,12.2,True,alerta,
2026-07-21 12:00:00,nodo_01,sensor,7.031,5.051,1.98,1.98,19.7,-37.68,12.11,False,normal,
2026-07-21 12:00:00,nodo_02,sensor,5.492,4.332,1.16,0.467,24.11,-37.68,12.11,True,alerta,
2026-07-21 18:00:00,nodo_01,sensor,7.06,5.001,2.059,2.059,20.03,-38.06,12.48,False,normal,
2026-07-21 18:00:00,nodo_02,sensor,5.542,4.404,1.138,0.539,26.33,-38.06,12.48,True,alerta,
2026-07-22 00:00:00,nodo_01,sensor,6.924,4.959,1.965,1.965,21.81,-37.78,12.3,False,normal,
2026-07-22 00:00:00,nodo_02,sensor,5.521,4.382,1.139,0.538,27.13,-37.78,12.3,True,alerta,
2026-07-22 06:00:00,nodo_01,sensor,6.973,5.021,1.952,1.952,19.9,-38.16,11.77,False,normal,
2026-07-22 06:00:00,nodo_02,sensor,5.562,4.442,1.12,0.599,24.91,-38.16,11.77,True,alerta,
2026-07-22 12:00:00,nodo_01,sensor,6.959,4.981,1.978,1.978,19.92,-38.45,12.24,False,normal,
2026-07-22 12:00:00,nodo_02,sensor,5.511,4.332,1.179,0.404,28.13,-38.45,12.24,True,alerta,
2026-07-22 18:00:00,nodo_01,sensor,7.012,5.019,1.993,1.993,18.71,-38.5,11.79,False,normal,
2026-07-22 18:00:00,nodo_02,sensor,5.491,4.315,1.176,0.412,24.99,-38.5,11.79,True,alerta,
2026-07-23 00:00:00,nodo_01,sensor,7.016,4.983,2.033,2.033,18.99,-38.23,12.12,False,normal,
2026-07-23 00:00:00,nodo_02,sensor,5.552,4.438,1.114,0.621,25.83,-38.23,12.12,True,alerta,
2026-07-23 06:00:00,nodo_01,sensor,7.004,5.043,1.961,1.961,18.59,-38.58,12.53,False,normal,
2026-07-23 06:00:00,nodo_02,sensor,5.549,4.414,1.135,0.55,23.38,-38.58,12.53,True,alerta,
2026-07-23 12:00:00,nodo_01,sensor,6.965,5.017,1.948,1.948,21.51,-38.4,12.34,False,normal,
2026-07-23 12:00:00,nodo_02,sensor,5.554,4.426,1.128,0.573,25.59,-38.4,12.34,True,alerta,
2026-07-23 18:00:00,nodo_01,sensor,6.989,4.977,2.012,2.012,18.75,-38.65,12.85,False,normal,
2026-07-23 18:00:00,nodo_02,sensor,5.47,4.307,1.163,0.458,27.78,-38.65,12.85,True,alerta,
2026-07-24 00:00:00,nodo_01,sensor,7.018,5.029,1.989,1.989,19.77,-38.8,12.14,False,normal,
2026-07-24 00:00:00,nodo_02,sensor,5.554,4.432,1.122,0.595,24.94,-38.8,12.14,True,alerta,
2026-07-24 06:00:00,nodo_01,sensor,7.014,4.936,2.078,2.078,23.51,-38.76,12.52,False,normal,
2026-07-24 06:00:00,nodo_02,sensor,5.505,4.355,1.15,0.499,26.3,-38.76,12.52,True,alerta,
2026-07-24 12:00:00,nodo_01,sensor,6.989,5.021,1.968,1.968,19.59,-39.08,12.42,False,normal,
2026-07-24 12:00:00,nodo_02,sensor,5.517,4.388,1.129,0.569,24.13,-39.08,12.42,True,alerta,
2026-07-24 18:00:00,nodo_01,sensor,6.929,4.985,1.944,1.944,19.2,-39.35,12.19,False,normal,
2026-07-24 18:00:00,nodo_02,sensor,5.511,4.364,1.147,0.509,27.26,-39.35,12.19,True,alerta,
